id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SMYD1	10	0.043814	0.17834	0.900445	238	6	-4.1843	0.21886	0.24101	0.937527	319	1	-4.1843
THRA	10	0.044235	0.17974	0.903828	239	3	-6.5149	0.12107	0.16786	0.935816	198	1	-6.5149
CA14	10	0.045272	0.18298	0.912708	240	5	-3.4246	0.37096	0.37284	0.973022	475	1	-3.4246
SLC22A11	10	0.046043	0.1856	0.914299	241	7	-3.2683	0.50533	0.50659	0.9995	631	0	-3.2683
FLT3	10	0.046323	0.18645	0.914299	242	7	-5.4019	0.36883	0.37065	0.973022	472	1	-5.4019
TAF1	10	0.04668	0.18762	0.914299	243	7	-7.5834	0.66524	0.66502	0.9995	809	0	-7.5834
CACNA1B	10	0.046813	0.18813	0.914299	244	4	-4.264	0.23984	0.25766	0.942712	341	1	-4.264
ODC1	10	0.046886	0.18839	0.914299	245	7	-4.5503	0.052955	0.093411	0.935816	115	1	-4.5503
TUBD1	10	0.047025	0.18894	0.914299	246	6	-7.1432	0.87425	0.87421	0.9995	1069	0	-7.1432
RC3H2	10	0.047668	0.19096	0.914299	247	7	-6.6104	0.22271	0.24406	0.941222	320	1	-6.6104
TEK	10	0.04769	0.19108	0.914299	248	8	-5.3842	0.95317	0.95336	0.9995	1157	0	-5.3842
EGFR	10	0.048036	0.19208	0.914299	249	6	-3.8307	0.88396	0.88411	0.9995	1075	0	-3.8307
SERPINB2	10	0.048059	0.19217	0.914299	250	5	-3.4382	0.30905	0.31582	0.963993	414	1	-3.4382
TAF5L	10	0.049181	0.19587	0.921106	251	8	-5.9356	0.93056	0.93068	0.9995	1131	0	-5.9356
YES1	10	0.049252	0.19613	0.921106	252	5	-2.1232	0.021099	0.044899	0.771383	61	1	-2.1232
APBB1	10	0.049888	0.19827	0.921106	253	5	-3.7041	0.77472	0.77544	0.9995	929	0	-3.7041
PRDM8	10	0.049913	0.19833	0.921106	254	8	-4.1916	0.61089	0.61128	0.9995	752	0	-4.1916
LDB1	10	0.050225	0.19932	0.921106	255	4	-4.3682	0.0051267	0.014395	0.625299	19	3	-4.3682
SUPT3H	10	0.051017	0.20189	0.9256	256	5	-4.6379	0.58869	0.58933	0.9995	723	0	-4.6379
CA1	10	0.051225	0.20242	0.9256	257	4	-3.4576	0.3635	0.36539	0.973022	466	1	-3.4576
AAVS	100	0.051396	0.34158	0.999996	258	44	-4.0068	0.15204	0.39853	0.975111	239	7	-4.0068
CHRM1	10	0.051734	0.20411	0.9256	259	7	-5.5803	0.88806	0.8881	0.9995	1079	0	-5.5803
XDH	10	0.052096	0.20525	0.9256	260	5	-4.1881	0.1854	0.21518	0.935816	273	1	-4.1881
ADRB1	10	0.052585	0.20691	0.9256	261	4	-3.4128	0.29978	0.30806	0.962678	404	1	-3.4128
BLVRB	10	0.052677	0.20727	0.9256	262	7	-5.6863	0.97757	0.97782	0.9995	1197	0	-5.6863
SCTR	10	0.05315	0.20876	0.92631	263	8	-4.6551	0.26092	0.27465	0.952172	363	1	-4.6551
M6PR	10	0.053206	0.20893	0.92631	264	8	-7.4005	0.99104	0.99122	0.9995	1221	0	-7.4005
ADRA1A	10	0.05372	0.2107	0.928613	265	4	-3.1642	0.62476	0.62472	0.9995	766	0	-3.1642
TRMT2A	29	0.053923	0.27778	0.969335	266	14	-5.0065	0.7841	0.78303	0.9995	942	0	-5.0065
F8	10	0.054154	0.21195	0.928613	267	5	-4.7307	0.24047	0.25808	0.942712	342	1	-4.7307
TRIM37	10	0.05427	0.21236	0.928613	268	6	-5.7799	0.33844	0.34187	0.973022	437	1	-5.7799
HNRNPA2B1	25	0.054292	0.27307	0.966616	269	13	-3.7576	0.0070101	0.026665	0.673166	27	1	-3.7576
SALL1	10	0.054792	0.21404	0.928613	270	7	-5.8575	0.11963	0.1667	0.935816	197	1	-5.8575
SYT2	10	0.055314	0.21537	0.928613	271	7	-4.3417	0.32784	0.33249	0.973022	430	1	-4.3417
GABRA6	10	0.055497	0.21587	0.928613	272	7	-4.6007	0.96799	0.96839	0.9995	1185	0	-4.6007
HIPK4	10	0.055648	0.2162	0.928613	273	7	-6.8864	0.60848	0.60874	0.9995	749	0	-6.8864
NOS2	10	0.055984	0.21714	0.929408	274	5	-5.9104	0.93818	0.93851	0.9995	1143	0	-5.9104
CACNA2D2	10	0.057225	0.22023	0.929415	275	4	-2.8037	0.0084324	0.022615	0.66412	36	3	-2.8037
SIN3A	10	0.058227	0.22269	0.929415	276	5	-5.3004	0.88694	0.88692	0.9995	1078	0	-5.3004
EGF	10	0.058493	0.22334	0.929415	277	5	-3.7171	0.84644	0.84673	0.9995	1038	0	-3.7171
BDKRB2	10	0.058726	0.22388	0.929415	278	7	-3.6667	0.8236	0.82403	0.9995	1010	0	-3.6667
SSTR2	10	0.059221	0.22524	0.929415	279	7	-3.8645	0.46602	0.46721	0.995193	587	0	-3.8645
CHRM5	10	0.059239	0.22527	0.929415	280	6	-6.2983	0.74772	0.74774	0.9995	897	0	-6.2983
PPARG	10	0.059411	0.22568	0.929415	281	7	-5.02	0.961	0.96106	0.9995	1168	0	-5.02
NCOA1	10	0.059621	0.22621	0.929415	282	6	-5.0749	0.017518	0.039264	0.738954	57	2	-5.0749
KCNK3	10	0.059821	0.22665	0.929415	283	5	-4.8995	0.42343	0.42559	0.989966	537	0	-4.8995
CCR5	10	0.06026	0.22759	0.929415	284	3	-2.1671	0.3736	0.37555	0.973022	478	1	-2.1671
KDM5B	10	0.060496	0.22805	0.929415	285	7	-6.4886	0.92435	0.92476	0.9995	1125	0	-6.4886
MTTP	10	0.06087	0.22887	0.929415	286	5	-5.9072	0.31765	0.32324	0.972074	420	1	-5.9072
AMY2A	10	0.061266	0.22991	0.929415	287	7	-4.4922	0.66162	0.66175	0.9995	806	0	-4.4922
ESR2	10	0.062246	0.23246	0.93052	288	4	-5.0288	0.35813	0.36013	0.973022	464	1	-5.0288
CKMT2	10	0.062363	0.23275	0.93052	289	6	-3.7403	0.53156	0.53266	0.9995	658	0	-3.7403
TET3	10	0.062858	0.23383	0.93052	290	4	-4.3233	0.53278	0.53365	0.9995	660	0	-4.3233
PDE7B	10	0.063693	0.23583	0.93052	291	6	-5.3179	0.01239	0.031356	0.692627	48	1	-5.3179
GABBR2	10	0.06371	0.23585	0.93052	292	6	-4.7358	0.98912	0.98921	0.9995	1216	0	-4.7358
ITGAL	10	0.063911	0.23628	0.93052	293	6	-6.4107	0.83137	0.83152	0.9995	1016	0	-6.4107
SERPINE1	10	0.06413	0.2368	0.93052	294	6	-4.8047	0.176	0.2081	0.935816	262	1	-4.8047
LacZ:1220-1239_LacZ_-	1	0.064188	0.064629	0.77617	295	1	-3.301	0.93581	0.93587	0.9995	1140	0	-3.301
PDCD1	10	0.064224	0.23696	0.93052	296	5	-4.4228	0.43604	0.43767	0.989966	554	0	-4.4228
YTHDF3	43	0.064977	0.33845	0.999996	297	15	-3.6859	0.04472	0.13306	0.935816	100	4	-3.6859
CHRNB4	10	0.065887	0.24103	0.93787	298	6	-5.2281	0.58469	0.58544	0.9995	717	0	-5.2281
SLC22A8	10	0.065933	0.2411	0.93787	299	4	-6.0513	0.25724	0.27164	0.946549	362	1	-6.0513
PTGIS	10	0.066301	0.24195	0.93822	300	5	-4.2481	0.33511	0.33907	0.973022	434	1	-4.2481
CRBN	10	0.067398	0.24494	0.94281	301	6	-2.7018	0.0621	0.10727	0.935816	130	1	-2.7018
SLC18A1	10	0.067653	0.2455	0.94281	302	7	-5.4578	0.99015	0.99022	0.9995	1219	0	-5.4578
SERPIND1	10	0.067851	0.24602	0.94281	303	6	-5.525	0.82327	0.82366	0.9995	1009	0	-5.525
PSMB8	10	0.067922	0.2462	0.94281	304	7	-5.8116	0.86393	0.86346	0.9995	1054	0	-5.8116
YTHDF2	62	0.068243	0.37519	0.999996	305	34	-4.3678	0.041492	0.14312	0.935816	94	4	-4.3678
SMARCAD1	10	0.06966	0.25051	0.950996	306	6	-3.6833	0.3908	0.39226	0.975111	505	1	-3.6833
CSF2RA	10	0.069707	0.25063	0.950996	307	6	-7.0605	0.43315	0.43496	0.989966	550	0	-7.0605
GUCY2C	10	0.071166	0.25411	0.952941	308	3	-4.4257	0.57623	0.57681	0.9995	708	0	-4.4257
C5	10	0.071918	0.25592	0.952941	309	5	-3.8226	0.62343	0.62341	0.9995	764	0	-3.8226
TAAR1	10	0.072212	0.25647	0.952941	310	5	-4.2613	0.96555	0.96597	0.9995	1177	0	-4.2613
F9	10	0.07282	0.25803	0.952941	311	6	-2.8663	0.76045	0.76071	0.9995	908	0	-2.8663
SMYD2	10	0.073198	0.25896	0.952941	312	4	-5.4098	0.056472	0.098838	0.935816	122	2	-5.4098
ABCC2	10	0.073204	0.25897	0.952941	313	6	-4.4224	0.87097	0.87099	0.9995	1063	0	-4.4224
P2RY12	10	0.07325	0.25904	0.952941	314	7	-6.923	0.27489	0.2868	0.958831	379	1	-6.923
PCSK9	10	0.073574	0.25968	0.952941	315	6	-4.4011	0.71395	0.71328	0.9995	860	0	-4.4011
PDE5A	10	0.073906	0.26038	0.952941	316	5	-4.1646	0.55498	0.55562	0.9995	685	0	-4.1646
RXRA	10	0.07492	0.26274	0.958746	317	5	-3.1137	0.13598	0.17905	0.935816	221	1	-3.1137
SLAMF7	9	0.0761	0.25882	0.952941	318	6	-7.2452	0.031738	0.058297	0.890295	73	1	-7.2452
BEND3	10	0.076418	0.26623	0.964956	319	5	-4.4223	0.65334	0.65345	0.9995	798	0	-4.4223
NR1I2	10	0.077069	0.26759	0.965029	320	6	-2.8749	0.034388	0.064981	0.923922	79	2	-2.8749
ADRA2B	10	0.077913	0.26975	0.966616	321	4	-2.4758	0.30963	0.3164	0.963993	415	1	-2.4758
KCNB1	10	0.077995	0.26989	0.966616	322	4	-5.3946	0.42928	0.43099	0.989966	542	0	-5.3946
DPEP1	10	0.07866	0.27136	0.966616	323	3	-4.0546	0.8491	0.8493	0.9995	1041	0	-4.0546
UBE2B	10	0.079252	0.27277	0.966616	324	4	-2.8958	0.3799	0.3815	0.973022	491	1	-2.8958
C14orf169	30	0.079258	0.36031	0.999996	325	13	-4.4849	0.0016264	0.0074077	0.536591	8	3	-4.4849
CHRM4	9	0.079336	0.26679	0.964956	326	7	-7.829	0.891	0.88957	0.9995	1084	0	-7.829
PRDM2	10	0.079407	0.27313	0.966616	327	7	-4.7549	0.76112	0.7615	0.9995	909	0	-4.7549
JAK2	10	0.079812	0.27413	0.966616	328	7	-5.1017	0.55808	0.55867	0.9995	688	0	-5.1017
TRPM8	10	0.079891	0.27428	0.966616	329	7	-4.1541	0.50661	0.50796	0.9995	633	0	-4.1541
ALKBH1	26	0.080274	0.35153	0.999996	330	15	-4.5294	0.83187	0.8343	0.9995	1017	0	-4.5294
KDM3A	10	0.081023	0.27705	0.969335	331	6	-4.9668	0.01446	0.034453	0.722353	52	2	-4.9668
SIRT3	10	0.081469	0.27818	0.969335	332	7	-6.1201	0.73753	0.7373	0.9995	889	0	-6.1201
MTNR1B	10	0.082353	0.28027	0.971323	333	7	-5.4741	0.6756	0.67545	0.9995	825	0	-5.4741
UIMC1	10	0.082964	0.28163	0.971323	334	6	-4.0237	0.85542	0.85541	0.9995	1047	0	-4.0237
HDAC7	10	0.082997	0.28171	0.971323	335	7	-4.4548	0.57475	0.57544	0.9995	706	0	-4.4548
ADRB3	10	0.083427	0.28286	0.971323	336	7	-4.651	0.77806	0.77862	0.9995	934	0	-4.651
CTRL0064	1	0.083561	0.084094	0.792867	337	1	-4.7218	0.91644	0.91688	0.9995	1115	0	-4.7218
CDKAL1	23	0.083631	0.34872	0.999996	338	15	-5.2426	0.079703	0.1673	0.935816	156	3	-5.2426
TYR	10	0.083874	0.28367	0.971323	339	5	-3.2489	0.43459	0.43648	0.989966	552	0	-3.2489
KCNQ3	10	0.084107	0.28425	0.971323	340	4	-3.3094	0.39745	0.39915	0.975111	513	1	-3.3094
COPRS	10	0.084625	0.28545	0.972738	341	6	-3.5334	0.19735	0.22408	0.935816	286	1	-3.5334
FCGR1B	10	0.085615	0.28781	0.977628	342	6	-4.6738	0.23606	0.25456	0.942712	335	1	-4.6738
PDE4A	10	0.0861	0.28899	0.977628	343	5	-4.8222	0.82003	0.82055	0.9995	1002	0	-4.8222
CTRL0037	1	0.086696	0.086872	0.79328	344	1	-7.8696	0.9133	0.91384	0.9995	1110	0	-7.8696
IL3RA	10	0.087014	0.29116	0.977628	345	6	-4.0216	0.65458	0.6546	0.9995	800	0	-4.0216
WHSC1	10	0.087582	0.29246	0.977628	346	4	-5.929	0.76682	0.76733	0.9995	916	0	-5.929
HDAC10	10	0.087858	0.29309	0.977628	347	7	-6.0432	0.99217	0.99233	0.9995	1224	0	-6.0432
MMP19	10	0.087942	0.2933	0.977628	348	7	-5.4592	0.95473	0.95483	0.9995	1158	0	-5.4592
CTRL0087	1	0.087982	0.088088	0.795367	349	1	-5.4596	0.91202	0.91255	0.9995	1109	0	-5.4596
SLC6A1	10	0.088363	0.29423	0.977628	350	7	-6.9404	0.98745	0.98775	0.9995	1212	0	-6.9404
SETDB2	10	0.089398	0.29679	0.977628	351	6	-2.752	0.78821	0.78874	0.9995	949	0	-2.752
PCGF2	10	0.090159	0.29839	0.977628	352	7	-5.8018	0.45215	0.45342	0.992991	571	0	-5.8018
CTLA4	10	0.09057	0.29939	0.977628	353	6	-4.2901	0.45308	0.45446	0.992991	572	0	-4.2901
PDE3A	10	0.091092	0.30071	0.977628	354	7	-7.8569	0.9179	0.91797	0.9995	1116	0	-7.8569
IKBKB	10	0.091276	0.30117	0.977628	355	3	-4.6552	0.098624	0.1521	0.935816	175	1	-4.6552
VAMP2	10	0.091524	0.3016	0.977628	356	7	-4.7938	0.67384	0.6736	0.9995	823	0	-4.7938
ATP2C1	10	0.091765	0.3021	0.977628	357	5	-3.0214	0.69957	0.69978	0.9995	843	0	-3.0214
VDR	10	0.091957	0.30251	0.977628	358	7	-4.94	0.48402	0.48546	0.9995	605	0	-4.94
EPHA2	10	0.09216	0.30295	0.977628	359	6	-5.8411	0.51042	0.51167	0.9995	636	0	-5.8411
AVPR1A	10	0.092371	0.30342	0.977628	360	5	-7.2544	0.8141	0.81465	0.9995	990	0	-7.2544
KDM6B	10	0.092529	0.30366	0.977628	361	6	-7.249	0.79371	0.7945	0.9995	957	0	-7.249
SLC12A1	10	0.09275	0.30413	0.977628	362	5	-4.2569	0.42976	0.43159	0.989966	543	0	-4.2569
MMP10	10	0.093313	0.30534	0.977628	363	4	-2.9564	0.40706	0.40873	0.979843	523	0	-2.9564
CTRL0095	1	0.093449	0.093547	0.804765	364	1	-2.9433	0.90655	0.90731	0.9995	1100	0	-2.9433
SLC25A5	10	0.093806	0.30641	0.977628	365	5	-7.4163	0.91077	0.91041	0.9995	1108	0	-7.4163
CD2	10	0.093958	0.30674	0.977628	366	5	-4.0305	0.39234	0.39384	0.975111	506	1	-4.0305
FGF1	10	0.094222	0.30736	0.977628	367	7	-4.8795	0.50191	0.50341	0.9995	624	0	-4.8795
ING3	10	0.094847	0.30886	0.977628	368	5	-5.1898	0.86892	0.86879	0.9995	1060	0	-5.1898
PLCL1	10	0.094917	0.30895	0.977628	369	5	-3.8252	0.05906	0.10267	0.935816	127	1	-3.8252
HTR6	10	0.094957	0.30902	0.977628	370	4	-3.5981	0.10665	0.15813	0.935816	186	1	-3.5981
POLE4	10	0.095386	0.30996	0.978024	371	7	-3.4818	0.80673	0.80743	0.9995	979	0	-3.4818
PRDM4	10	0.09588	0.31119	0.978024	372	4	-4.066	0.061341	0.10611	0.935816	129	1	-4.066
WTAP	30	0.096139	0.40691	0.999996	373	15	-4.3706	0.43914	0.56948	0.9995	558	1	-4.3706
WHSC1L1	10	0.096476	0.31247	0.978531	374	5	-5.5919	0.93791	0.93826	0.9995	1142	0	-5.5919
MYOD1	10	0.097532	0.31483	0.983436	375	3	-4.8179	0.20065	0.22669	0.935816	292	1	-4.8179
TARBP1	26	0.098471	0.3996	0.999996	376	6	-3.532	0.0022294	0.0094568	0.536591	9	5	-3.532
TACR1	10	0.098624	0.31735	0.988815	377	5	-2.7737	0.032043	0.061475	0.906117	74	2	-2.7737
CTRL0066	1	0.099397	0.099726	0.827929	378	1	-3.4187	0.9006	0.90154	0.9995	1093	0	-3.4187
PPP5C	10	0.099907	0.3203	0.993015	379	6	-3.8958	0.83056	0.8309	0.9995	1015	0	-3.8958
EDF1	10	0.10074	0.32206	0.994778	380	7	-6.0966	0.82744	0.82789	0.9995	1011	0	-6.0966
CD33	10	0.10093	0.32248	0.994778	381	7	-4.761	0.73364	0.73314	0.9995	882	0	-4.761
CTRL0013	1	0.10157	0.10204	0.835912	382	1	-3.9822	0.89843	0.89927	0.9995	1092	0	-3.9822
CDYL	10	0.10159	0.32397	0.995172	383	6	-4.5476	0.97301	0.97322	0.9995	1193	0	-4.5476
CDY2A	10	0.10279	0.32655	0.999865	384	7	-3.3737	0.17465	0.20714	0.935816	261	1	-3.3737
MMP7	10	0.10343	0.32807	0.999996	385	6	-3.4087	0.72244	0.72187	0.9995	870	0	-3.4087
KCNB2	10	0.1041	0.32952	0.999996	386	4	-3.5074	0.057537	0.10041	0.935816	124	1	-3.5074
TBXAS1	10	0.10477	0.33099	0.999996	387	6	-4.7126	0.47374	0.47471	0.996252	594	0	-4.7126
IL2RA	10	0.10533	0.33231	0.999996	388	6	-5.427	0.27248	0.28474	0.957127	377	1	-5.427
ABCC1	10	0.10534	0.33235	0.999996	389	7	-4.7002	0.71758	0.71702	0.9995	864	0	-4.7002
YTHDF1	37	0.10569	0.44763	0.999996	390	16	-3.7351	0.60026	0.7003	0.9995	741	1	-3.7351
HDAC5	10	0.10601	0.33393	0.999996	391	7	-6.6271	0.995	0.99513	0.9995	1228	0	-6.6271
TADA2A	10	0.10601	0.33393	0.999996	392	7	-4.6264	0.81036	0.81115	0.9995	985	0	-4.6264
C4A	10	0.10688	0.33581	0.999996	393	7	-4.2883	0.82827	0.82874	0.9995	1012	0	-4.2883
PRMT8	10	0.10692	0.33589	0.999996	394	5	-4.9877	0.68225	0.68204	0.9995	831	0	-4.9877
TBL1Y	10	0.10707	0.33625	0.999996	395	7	-4.8951	0.98272	0.98303	0.9995	1206	0	-4.8951
PHC1	10	0.10743	0.33694	0.999996	396	3	-2.5584	0.37043	0.37229	0.973022	474	1	-2.5584
SIRT2	10	0.10806	0.33829	0.999996	397	6	-5.7914	0.91356	0.91332	0.9995	1111	0	-5.7914
NCOA3	10	0.11036	0.34305	0.999996	398	5	-5.8554	0.80618	0.80687	0.9995	977	0	-5.8554
TAF9	10	0.11131	0.34509	0.999996	399	5	-2.9288	0.34452	0.34737	0.973022	447	1	-2.9288
ADA	10	0.11165	0.34575	0.999996	400	6	-7.3148	0.18741	0.21667	0.935816	277	1	-7.3148
KCNA1	10	0.11234	0.3473	0.999996	401	6	-5.0365	0.90686	0.90664	0.9995	1101	0	-5.0365
CHRNA3	10	0.11288	0.34832	0.999996	402	6	-4.5849	0.13386	0.17752	0.935816	216	1	-4.5849
MR1	10	0.11327	0.34908	0.999996	403	6	-5.4961	0.23036	0.24991	0.942712	326	1	-5.4961
TRDMT1	12	0.11497	0.36909	0.999996	404	6	-3.4304	0.80352	0.80071	0.9995	972	0	-3.4304
ARID4B	10	0.11532	0.35329	0.999996	405	3	-2.9939	0.30036	0.30854	0.962678	406	1	-2.9939
TPO	10	0.11539	0.35341	0.999996	406	7	-5.9018	0.94875	0.94872	0.9995	1152	0	-5.9018
APEX1	10	0.1162	0.35505	0.999996	407	7	-5.6438	0.5444	0.54525	0.9995	675	0	-5.6438
JADE3	10	0.11641	0.35545	0.999996	408	4	-3.8484	0.058551	0.10188	0.935816	125	2	-3.8484
PDE10A	10	0.11748	0.35748	0.999996	409	5	-4.1975	0.93604	0.93639	0.9995	1141	0	-4.1975
RPS6KA4	10	0.11846	0.35952	0.999996	410	7	-6.3623	0.47644	0.47759	0.996252	598	0	-6.3623
FTSJ3	33	0.11856	0.47135	0.999996	411	19	-5.0849	0.98504	0.98542	0.9995	1210	0	-5.0849
KDM7A	10	0.11892	0.36058	0.999996	412	7	-6.1172	0.67995	0.67991	0.9995	828	0	-6.1172
MAPK11	10	0.119	0.36071	0.999996	413	5	-6.1521	0.8884	0.8884	0.9995	1080	0	-6.1521
FADS1	10	0.11941	0.3616	0.999996	414	5	-4.3649	0.78501	0.78565	0.9995	944	0	-4.3649
DPY30	10	0.11996	0.36277	0.999996	415	6	-6.0077	0.9769	0.97726	0.9995	1194	0	-6.0077
SMO	10	0.12107	0.36526	0.999996	416	4	-5.4848	0.80599	0.80673	0.9995	976	0	-5.4848
CCKAR	10	0.12107	0.36526	0.999996	417	4	-1.8668	0.18071	0.21164	0.935816	266	1	-1.8668
PRMT1	21	0.12243	0.43737	0.999996	418	12	-5.3444	0.97896	0.97908	0.9995	1200	0	-5.3444
MMP15	10	0.12243	0.36802	0.999996	419	7	-7.5726	0.81604	0.81669	0.9995	993	0	-7.5726
GABRQ	10	0.1225	0.36821	0.999996	420	5	-4.9221	0.022675	0.047532	0.794554	64	1	-4.9221
ABCA1	10	0.12254	0.36829	0.999996	421	7	-5.4076	0.54281	0.54381	0.9995	672	0	-5.4076
ANXA1	10	0.12263	0.3685	0.999996	422	6	-2.819	0.66493	0.6648	0.9995	808	0	-2.819
TRMT12	27	0.12265	0.46264	0.999996	423	15	-4.7459	0.36509	0.49391	0.9995	468	2	-4.7459
ITGAV	10	0.12321	0.36973	0.999996	424	4	-4.0444	0.54756	0.54834	0.9995	677	0	-4.0444
INSR	10	0.12352	0.37035	0.999996	425	5	-5.9205	0.86513	0.86475	0.9995	1056	0	-5.9205
MSL1	10	0.12392	0.37109	0.999996	426	4	-6.1975	0.38822	0.38972	0.975111	499	1	-6.1975
PDE8A	10	0.12427	0.3717	0.999996	427	7	-6.6244	0.43748	0.43912	0.989966	556	0	-6.6244
SMS	10	0.12606	0.37516	0.999996	428	4	-3.2837	0.72496	0.72443	0.9995	874	0	-3.2837
PRMT5	10	0.12638	0.37579	0.999996	429	7	-6.4004	0.85172	0.85182	0.9995	1043	0	-6.4004
POLE3	10	0.12689	0.3767	0.999996	430	6	-3.868	0.90446	0.9044	0.9995	1098	0	-3.868
HBA1	10	0.12711	0.37707	0.999996	431	6	-7.0963	0.60952	0.60975	0.9995	750	0	-7.0963
CD3E	10	0.12749	0.37801	0.999996	432	2	-2.3939	0.27127	0.28368	0.956174	376	1	-2.3939
GABRG3	10	0.12764	0.37831	0.999996	433	6	-6.0795	0.59157	0.59226	0.9995	728	0	-6.0795
CTRL0089	1	0.12809	0.12846	0.872859	434	1	-7.9142	0.87191	0.87257	0.9995	1065	0	-7.9142
ICAM1	10	0.1282	0.3794	0.999996	435	6	-4.654	0.85056	0.85073	0.9995	1042	0	-4.654
SNAP25	10	0.12843	0.37987	0.999996	436	5	-5.5646	0.98548	0.98592	0.9995	1211	0	-5.5646
BAZ2A	10	0.1286	0.3802	0.999996	437	6	-7.4632	0.63234	0.63252	0.9995	775	0	-7.4632
HTR3A	10	0.12916	0.38135	0.999996	438	6	-5.5352	0.41703	0.41894	0.987643	532	0	-5.5352
CTRL0032	1	0.12962	0.13005	0.872859	439	1	-1.9837	0.87038	0.87101	0.9995	1061	0	-1.9837
GRIN2B	10	0.12966	0.38242	0.999996	440	6	-6.9711	0.95954	0.95967	0.9995	1165	0	-6.9711
IFNGR2	10	0.12996	0.38302	0.999996	441	6	-4.2391	0.37201	0.37396	0.973022	477	1	-4.2391
RYR1	10	0.13034	0.38381	0.999996	442	6	-5.6656	0.86579	0.8654	0.9995	1058	0	-5.6656
KCNA4	10	0.13045	0.38411	0.999996	443	6	-5.3597	0.89587	0.8959	0.9995	1087	0	-5.3597
RC3H1	10	0.1322	0.38778	0.999996	444	6	-7.0716	0.94908	0.94901	0.9995	1153	0	-7.0716
ASH2L	10	0.13297	0.3893	0.999996	445	4	-5.8179	0.86553	0.86514	0.9995	1057	0	-5.8179
HDAC11	10	0.13316	0.38974	0.999996	446	5	-6.3857	0.74888	0.74886	0.9995	900	0	-6.3857
TOP1MT	10	0.1342	0.39171	0.999996	447	6	-6.3864	0.7896	0.79023	0.9995	953	0	-6.3864
CD86	27	0.13451	0.48668	0.999996	448	13	-3.8274	0.34189	0.47059	0.995193	441	2	-3.8274
PDE4B	10	0.13453	0.39232	0.999996	449	5	-5.0855	0.29919	0.30762	0.962678	403	1	-5.0855
KDM4B	10	0.13463	0.39247	0.999996	450	5	-5.801	0.94485	0.94489	0.9995	1148	0	-5.801
NSD1	10	0.13522	0.39373	0.999996	451	7	-5.8087	0.94683	0.94692	0.9995	1149	0	-5.8087
SAP130	10	0.13551	0.39425	0.999996	452	6	-6.4447	0.55615	0.55677	0.9995	686	0	-6.4447
KCNN4	10	0.13715	0.39742	0.999996	453	7	-6.0195	0.45912	0.46028	0.994096	580	0	-6.0195
PLK1	13	0.13728	0.42559	0.999996	454	2	-5.2986	0.77787	0.77724	0.9995	933	0	-5.2986
CHRNB2	10	0.13737	0.39786	0.999996	455	5	-4.7615	0.96763	0.968	0.9995	1183	0	-4.7615
PGR	10	0.13754	0.39812	0.999996	456	6	-3.9069	0.78298	0.78361	0.9995	939	0	-3.9069
SLC22A6	10	0.13779	0.39852	0.999996	457	6	-5.4764	0.58615	0.58676	0.9995	720	0	-5.4764
F2	10	0.14014	0.4031	0.999996	458	4	-4.4247	0.17667	0.20856	0.935816	263	1	-4.4247
RAG1	10	0.14085	0.40449	0.999996	459	6	-5.2153	0.73094	0.73052	0.9995	879	0	-5.2153
DBH	10	0.14219	0.40689	0.999996	460	6	-6.1343	0.93114	0.9313	0.9995	1133	0	-6.1343
ADK	10	0.14227	0.407	0.999996	461	6	-3.3879	0.60986	0.61018	0.9995	751	0	-3.3879
HTR2B	10	0.1423	0.40705	0.999996	462	5	-3.1217	0.79526	0.79592	0.9995	959	0	-3.1217
WDR74	10	0.14292	0.40828	0.999996	463	4	-6.91	0.96755	0.9679	0.9995	1182	0	-6.91
CYP17A1	10	0.1432	0.40881	0.999996	464	6	-6.117	0.97167	0.97197	0.9995	1191	0	-6.117
NISCH	10	0.14381	0.41001	0.999996	465	4	-3.564	0.12392	0.16988	0.935816	203	1	-3.564
GUCY1A2	10	0.1446	0.41154	0.999996	466	4	-4.8148	0.91924	0.91942	0.9995	1120	0	-4.8148
GANC	10	0.14546	0.41312	0.999996	467	5	-3.865	0.70065	0.70083	0.9995	846	0	-3.865
KANSL2	10	0.14573	0.41367	0.999996	468	6	-3.9525	0.8808	0.88098	0.9995	1072	0	-3.9525
ACE2	10	0.14649	0.41519	0.999996	469	5	-6.6531	0.92946	0.92976	0.9995	1130	0	-6.6531
WDR92	10	0.14671	0.41559	0.999996	470	7	-4.5163	0.93509	0.93537	0.9995	1138	0	-4.5163
UBE2A	10	0.14717	0.41662	0.999996	471	4	-3.6665	0.13245	0.17644	0.935816	214	1	-3.6665
CTBP1	10	0.14741	0.41708	0.999996	472	5	-4.4889	0.19073	0.21909	0.935816	279	1	-4.4889
HDAC6	10	0.14754	0.41733	0.999996	473	7	-7.3436	0.92872	0.92897	0.9995	1128	0	-7.3436
ERBB2	10	0.14773	0.41769	0.999996	474	6	-6.0903	0.10374	0.15593	0.935816	182	1	-6.0903
RCOR1	10	0.14789	0.41813	0.999996	475	6	-5.2161	0.63721	0.63707	0.9995	780	0	-5.2161
MAP2K2	10	0.14795	0.41826	0.999996	476	6	-3.57	0.18407	0.21424	0.935816	271	1	-3.57
AGTR1	10	0.1485	0.41922	0.999996	477	7	-4.445	0.68482	0.68457	0.9995	834	0	-4.445
